uid,duration,one_day_use_duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,duration_everyday
4A98E18B3379ED8175610016841A4418,0.6,0.0172792100932528,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.05,32
4A98F120669FA8A5821CB25CBEBE87A9,0.46,0.0223532638507953,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.01,0.15,1110
4A99721DFA0F4ADC2F7320E45EDCD2C9,0.45,0.0095995611629182,0.39,0.42,0.04,0.04,0.62,0.62,0.62,0.0,0.55,2703
4AA15B8696ACBEB60405DA927F72924F,0.37,0.0071311025781678,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.01,0.05,978
4AA196314AA90EC2CCFC44161F35FBF8,0.61,0.0359689679492202,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.3,1193
4AA4A8D898BC64CB98AF9617BE8B0F7F,0.38,0.0067196928140427,0.38,0.39,0.02,0.0,0.52,0.52,0.52,0.01,0.15,20
4AB1E30D13D6E34488FA50FCA0F91193,0.51,0.0257816785518376,0.4,0.42,0.05,0.01,0.63,0.63,0.63,0.01,0.3,1112
4ABBF1D5782D57D7271F9FB1684E3879,0.6,0.0431980252331322,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.01,0.15,1086
4ABCEFB536C0253607DC8ECAB9F608DA,0.42,0.0087767416346681,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.0,0.05,1843
4ABE5B69ECEE617F91624A25466B18DC,0.37,0.0027427317608337,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.01,0.0,274
4ABF6231A4FD926FCCF19D7DB42B215B,0.53,0.0126165660998354,0.38,0.38,0.0,0.0,0.86,0.87,0.86,0.0,0.05,758
4ABF7E77364D6E3EE412655E47A17CB2,0.4,0.1867800329127811,0.41,0.5,0.13,0.09,0.59,0.59,0.59,0.53,0.85,1830
4AC33FE0BFFF1B9FE22DEC7AC5E33867,0.98,0.0449808008776741,0.38,0.38,0.0,0.0,0.97,0.97,0.97,0.0,0.0,0
4ACA23AB6178A8CB28BC8480A4F46EF1,0.38,0.0034284147010422,0.61,0.48,0.29,0.32,0.57,0.57,0.57,0.0,0.15,1537
4ACC4D86B836796286A9BE6CC147B55D,0.47,0.0112452002194185,0.44,0.5,0.16,0.08,0.67,0.67,0.67,0.0,0.15,1834
4ACEA61BB4771C89E629CFAE486F1292,0.41,0.0049369171695008,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.05,0
4AD4790D77156C8B48B6201219427FD9,0.47,0.0133479612360577,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.1,149
4AD5B5A2537F27AB1F5FCC8C5D4A5FB6,0.39,0.002194185408667,0.68,0.54,0.39,0.1,0.78,0.78,0.78,0.0,0.05,448
4AD6366CDD763E005FC1295199077FC2,0.49,0.0191991223258365,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.0,0.0,275
4AD8702688937950A3BC9C0110454385,0.54,0.0178277564454196,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.15,484
4AD8C1F8B74072CF29EF81DF4B3C261C,0.52,0.0493691716950082,0.38,0.38,0.0,0.0,0.17,0.17,0.17,0.01,0.0,26
4ADAB94059159BFF400F1CFCC4D649A6,0.39,0.0094624245748765,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.01,0.15,1536
4ADB558436EB532488F183EBA8CAFB3C,0.5,0.0098738343390016,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.0,552
4ADE72BB580EDA0B5BDBDB056945E60B,0.54,0.0153592978606692,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.0,0.2,29
4AE0365587C44852FD7330D1F8615EAC,0.86,0.036204059243006,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0
4AE36F758D486A7B1D621020E17594A8,0.5,0.0198573779484366,0.39,0.39,0.03,0.0,0.75,0.75,0.75,0.01,0.2,222
4AE47FF941A5EBE151C563EC9A5D30D6,0.41,0.0196379594075699,0.39,0.39,0.02,0.0,0.53,0.53,0.53,0.02,0.2,1424
4AE48E27ACCA73EF3761CC069B6B9F2E,0.75,0.0285244103126714,0.38,0.54,0.12,0.0,0.11,0.11,0.11,0.0,0.0,0
4AE97278303433489FC609E948C359C0,0.55,0.018102029621503,0.48,0.6,0.27,0.06,0.69,0.69,0.69,0.0,0.15,124
4AED4FDF6696428AE04013814208B193,0.39,0.0049369171695008,0.4,0.46,0.08,0.07,0.68,0.68,0.68,0.0,0.15,555
4AEE3C235B1874E773100CEB224DF6C0,0.38,0.0054854635216675,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.01,0.0,1052
4AF30D196368104A0FD9FEF3A642C7B7,0.46,0.0281049336904262,0.4,0.42,0.06,0.01,0.6,0.6,0.6,0.01,0.8,1447
4AF49FB5910C50E7F99F56BE2DA9A785,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.31,0.31,0.31,0.0,0.0,0
4AF55A5542F6A4EB5153C119180CC59A,0.49,0.02029621503017,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.01,0.05,0
4AF5CBF38FEEFC7C6B7A068A8345B060,0.36,0.0,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0
4AFBE6831C94A20EC6772E3814D65A3C,0.4,0.0060340098738343,0.38,0.38,0.0,0.0,0.3,0.3,0.3,0.0,0.0,12
4AFE7B64CA3E112D5891BDB7C9BD5C0F,0.43,0.0279758639605046,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.02,0.0,0
4B08C38CFB9D1F8EE355F804B48E2328,0.4,0.0168952276467361,0.38,0.4,0.02,0.01,0.75,0.75,0.75,0.02,0.2,20
4B0B25926B8E5993C283316F6421216E,0.56,0.1759462424574876,0.38,0.38,0.0,0.0,0.66,0.65,0.66,0.04,0.75,1943
4B0CD1EA5B33B8C00C251B8B81EAD3D7,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.0,0.0,0
4B0D96A297CD39A8DB89BBC4C8758DAC,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.0,0
4B16861C9AEB131A1C2F134B04094F11,0.36,0.0005485463521667,0.39,0.54,0.14,0.15,0.39,0.39,0.39,0.0,0.0,0
4B18414E742116545BB3D27BA5E94EA7,0.66,0.0219418540866703,0.42,0.48,0.12,0.04,0.49,0.49,0.49,0.0,0.05,25
4B19DDAAA86DBF2832F78549E9CB7793,0.62,0.0186505759736697,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.05,0
4B1DEB458B9B5F1BC0182A9D01CF2F84,0.37,0.0035655512890839,0.39,0.47,0.09,0.1,0.82,0.82,0.82,0.01,0.05,817
4B1F53518B7C08AB34B05B3B104D4AA6,0.38,0.0076796489303346,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.01,0.0,0
4B20235FF63E9B1992D0F76CEBFD6C7F,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.0,0.05,575
4B21E1F07C453B9A3F5DF7DF93DEB93B,0.54,0.0263302249040043,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.0,0.0,400
4B25190370000C237D14D02807A677B5,0.4,0.0049369171695008,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.05,0
4B2AEBAD7780534FF5EF99D5AC169CF8,0.41,0.0128908392759188,0.47,0.5,0.18,0.03,0.77,0.77,0.77,0.01,0.15,404
4B30F9633E0C8F616DCD6E210289E0E9,0.54,0.0551289083927591,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.01,0.15,2361
4B31CCF618FF25864A8C396A49445035,0.4,0.0052111903455842,0.4,0.42,0.06,0.02,0.86,0.86,0.86,0.0,0.05,1254
4B32F75AD5DDECADEA6DE6D129850E39,0.41,0.0063082830499177,0.38,0.38,0.0,0.0,0.19,0.19,0.19,0.0,0.05,6
4B3A030EE3FAECD70F0F1863D3605191,0.69,0.0235874931431705,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.0,0
4B3DC82C678849B45D93307D1F850E0C,0.37,0.0008228195282501,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.05,601
4B3F591A7F80DB619CA1852712DA3FA8,0.67,0.022490400438837,0.41,0.63,0.23,0.01,0.89,0.89,0.89,0.0,0.0,801
4B42C7AF521A3180948E4263ACAFF0A2,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.05,0
4B458890F132E2EEC141C3862633F0E6,0.39,0.0109709270433351,0.4,0.56,0.16,0.08,0.58,0.58,0.58,0.01,0.0,0
4B47B152E5BD41F8007209E541D52D67,0.39,0.0020113366246114,0.39,0.39,0.02,0.01,0.4,0.4,0.4,0.0,0.1,152
4B4BEDBCC6C120B817B86FF6C85F09AB,0.44,0.0120680197476686,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.0,94
4B522AA823E04E188497225940E7DB57,0.38,0.0027427317608337,0.44,0.43,0.1,0.03,0.85,0.85,0.85,0.0,0.05,1717
4B580C88315F31B8B24FFDBDE22CA510,0.37,0.0012342292923752,0.38,0.41,0.03,0.01,0.65,0.65,0.65,0.0,0.15,695
4B5A79CB6F9FB4F272AA2D4F6CCB2047,0.39,0.004388370817334,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.0,118
4B5C4FD2EBB26E9C1FB426430FA0E1B9,0.43,0.0145153803957972,0.39,0.39,0.02,0.0,0.66,0.66,0.66,0.01,0.6,2157
4B5DA606ED287C24479D4C7CAD5AD2C3,0.38,0.004388370817334,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.01,0.0,48
4B64E5D0159FB549E9100AE027704840,0.5,0.02029621503017,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.0,38
4B6601B4002633F699ACCB4511788421,0.59,0.0499177180471749,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.01,0.25,546
4B6649218DB8BFCF6C0B38A7E1C436EE,0.72,0.026055951727921,0.43,0.67,0.27,0.01,0.49,0.49,0.49,0.0,0.05,800
4B6711D906013644AA810C02E3EBB23B,0.42,0.004388370817334,0.52,0.7,0.38,0.05,0.8,0.8,0.8,0.0,0.0,264
4B6A9E93D10F6C76CCFAA8F36E33527B,0.51,0.022490400438837,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.0,0.0,0
4B6CE0CF0DFF976C8577C706FF1DAF9B,0.4,0.0030170049369171,0.45,0.57,0.21,0.15,0.63,0.63,0.63,0.0,0.15,2197
4B6FBF5E27645A89384E16B6D37E08CC,0.45,0.0316099835436094,0.39,0.47,0.09,0.02,0.66,0.66,0.66,0.01,0.35,772
4B70449CB18587C79B91CA58958705A2,0.36,0.0005485463521667,0.46,0.39,0.09,0.05,0.33,0.33,0.33,0.0,0.05,29
4B77565D48647265FA26B3AB84676437,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.0,0.0,304
4B785A336ACE678C38D58CCEEAD931F0,0.65,0.0850246845858475,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.01,0.0,631
4B7DA96CC5B3AABE600D61FEDAAF3A53,0.57,0.0211738891936368,0.39,0.4,0.03,0.0,0.63,0.64,0.63,0.0,0.45,92
4B7DC1618D3039C277ECDDBA1EA2444E,0.57,0.0153592978606692,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0
4B816EE1C102C7DFB6D3015B1B154B5C,0.68,0.0916072408118486,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.01,0.3,640
4B84A490BDFCDEB5B54E824E40FACEC9,0.44,0.0157707076247942,0.44,0.4,0.08,0.08,0.55,0.55,0.55,0.0,0.15,403
4B84FC99BA0044812B655D4802EE81A1,0.41,0.0112452002194185,0.39,0.45,0.07,0.02,0.76,0.76,0.76,0.01,0.05,840
4B8AFDC2AB1D855B59C4CBE45A1C6415,0.59,0.0164563905650027,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.05,0
4B8F2D913D46F8CB13BFF8AD5094DAAF,0.78,0.0614371914426769,0.38,0.38,0.0,0.0,1.0,1.0,1.0,0.0,0.0,113
4B911D9CCD184AE614A995B6A97A27EB,0.53,0.0237703419272261,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.01,0.1,444
4B9609755F2BD04F8B3156A8062832E2,0.59,0.0170049369171695,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.05,135
4B96B778F399A214A62FCB964910D234,0.51,0.0218047174986286,0.46,0.48,0.15,0.06,0.54,0.54,0.54,0.01,0.35,2107
4B988389E956F9344442CB0CE49837EC,0.41,0.0110806363137685,0.4,0.4,0.04,0.0,0.68,0.68,0.68,0.01,0.2,2980
4B9AEC72E3213CC9B1C5119AF7390C9E,0.36,0.0,0.38,0.38,0.0,0.01,0.81,0.81,0.81,0.0,0.0,30
4BA05889F5A6AFB27A73CC71D1A297E4,0.48,0.1189431340281587,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.03,0.25,714
4BA0B3DA61888D3ED0AF775C686A29D4,0.5,0.0104223806911684,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.05,36
4BA630E8799693FAC8DDD7161758AB2B,0.55,0.0842932894496251,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.02,0.1,113
4BA6CB71AA8E851AA6135B2E0F2B4BE8,0.44,0.0057597366977509,0.38,0.38,0.0,0.0,0.39,0.39,0.39,0.0,0.05,228
4BA83B36A5CE26209320EDE772DDB378,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0
4BAE4466606372C5DCA0B81374199CDD,0.53,0.0397696105320899,0.4,0.43,0.07,0.01,0.65,0.65,0.65,0.01,0.15,252
4BB1DAA106074AC5AFCD2F58CA211B33,0.56,0.0142622051563357,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0
4BB2A444C4E5BDF98FA76CE107970EC0,0.53,0.0191991223258365,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.01,0.05,64
4BB36C4CC82285A84638D3509102FDE4,0.4,0.0046626439934174,0.38,0.38,0.0,0.0,0.43,0.43,0.43,0.0,0.15,4
4BB55DF0BFA2ADB91B51361E11EA3CCA,0.5,0.02029621503017,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.1,50
4BB57E9AF3550A45CD744F6F27906825,0.53,0.017788574563122,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.0,0.3,147
4BB64D2DA0AE19E9F964BE34844C35D3,0.38,0.0025598829767782,0.38,0.54,0.13,0.02,0.83,0.83,0.83,0.0,0.1,692
4BB95F4058CD27278E31D19455D174F0,0.43,0.0118623148656061,0.44,0.45,0.12,0.03,0.72,0.72,0.72,0.01,0.35,4253
4BC070C42F28D00D990419EA2E5F30B5,0.4,0.0030170049369171,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.0,0.05,757
4BC1804B2F12725F0C24DEC272C60221,0.47,0.0082281952825013,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.05,16
4BC5848811922E016B23D7C6BFE026AC,0.39,0.0060340098738343,0.44,0.47,0.13,0.05,0.73,0.73,0.73,0.01,0.1,847
4BC59C69ACB3E998D412FEA8463D3902,0.58,0.0329127811300054,0.43,0.64,0.25,0.1,0.14,0.14,0.14,0.0,0.0,522
4BCD38B7E32D3A6444D5DD66273AC2D9,0.39,0.0018650575973669,0.48,0.63,0.29,0.22,0.67,0.67,0.67,0.0,0.2,84
4BCE52ECBA4B19E2204C2DFCC5225BC4,0.45,0.0088864509051014,0.41,0.38,0.03,0.02,0.61,0.61,0.61,0.0,0.2,733
4BD25D0D433258CDB987B9CF082CB487,0.36,0.0010970927043335,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.0,272
4BD61ACEA92C59D8230CDF7A83999DDC,0.47,0.0137136588041689,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.15,1379
4BDB0DF2379A19933CCF3AD4D2D8D00F,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.0,164
4BDF2D43124BDECF54092CBF84833DA7,0.36,0.0,0.5,0.59,0.28,0.3,0.86,0.86,0.86,0.0,0.0,73
4BDFAF9E190C2F603ECDF93EE9DC16FA,0.51,0.0148891152730977,0.45,0.43,0.1,0.03,0.88,0.88,0.88,0.0,0.3,1141
4BE0F7E73D50723973ADDC1975839203,0.58,0.0457644385236266,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.01,0.3,190
4BE6136C3C76A944AF1E7845BBCE5AB0,0.47,0.0155421466447248,0.39,0.45,0.08,0.02,0.53,0.53,0.53,0.01,0.25,838
4BEBCBB6674DE454A38A9D1CA763185C,0.42,0.0085024684585847,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.0,0.05,269
4BEF347C3A56CED4772AD507B1DC2EBD,0.61,0.0554031815688425,0.5,0.57,0.26,0.01,0.4,0.4,0.4,0.01,0.0,1845
4BF3B6AD133EFF48633273A1B538EC69,0.47,0.0280307185957213,0.38,0.38,0.0,0.0,0.44,0.44,0.44,0.01,0.95,3259
4BF576C90EDB368C6615356A570F4492,0.44,0.0126165660998354,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.0,0.0,118
4BF94B4ED2BA98E87745DFA85D60B57D,0.52,0.0235874931431705,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.0,0.0,889
4C0060FCC24BC2A8123A903FADF05343,0.56,0.0356555128908392,0.39,0.45,0.07,0.02,0.68,0.68,0.68,0.01,0.15,0
4C009D6B88A7FCE2FEF2F9C8CD34144C,0.38,0.0016456390565002,0.42,0.41,0.06,0.02,0.31,0.31,0.31,0.0,0.0,871
4C05CAD14218A253165E3EC169CC90EF,0.48,0.0225687642034323,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.01,0.3,286
4C0611FFB5839688115EEB372447453D,0.58,0.0238867002443524,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.0,0.5,591
4C0670C4F14D7747D9B4685BC8E3A469,0.55,0.170543060888645,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.05,0.95,2034
4C08B62E56387001FB28D4F7C5F52CC6,0.42,0.0257816785518376,0.39,0.39,0.03,0.01,0.62,0.62,0.62,0.03,0.35,1676
4C0A456B13F8CFB406254859C1979DEC,0.46,0.026055951727921,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.01,0.15,533
4C13F926938319AD4298AA9B0D9F5DCE,0.55,0.0344408745396128,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.01,0.65,1132
4C146F24E0E9A5DEDC96F738A7D26B12,0.39,0.017187785701225,0.4,0.43,0.06,0.04,0.46,0.46,0.46,0.01,0.1,285
4C14824A3BBBC8C7FB6CBB0E0CD4CCD4,0.41,0.0117023221795575,0.39,0.44,0.06,0.0,0.62,0.62,0.62,0.01,0.25,82
4C1B582FB2C3E3DBC01D926DDB03D7C8,0.39,0.004388370817334,0.65,0.82,0.58,0.49,0.46,0.46,0.46,0.0,0.0,0
4C1D5F7FE29283E3E5408C76BDC3E956,0.45,0.0211190345584201,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.01,0.05,246
4C1DC99BEA28ADF633D4242D76DE9F7B,0.41,0.0052111903455842,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.05,1007
4C250479DAF0D43E25C38CF7EC634907,0.4,0.0029255805448893,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.0,0.1,14
4C2B8558DBEE0C73A3A54C189DAE1F57,0.62,0.0389467910038398,0.38,0.38,0.0,0.0,0.31,0.31,0.31,0.0,0.0,72
4C2D47D54E5D50F543A3224A6FFA4089,0.37,0.0005485463521667,0.63,0.54,0.34,0.19,0.58,0.58,0.58,0.0,0.0,278
4C310796116AC44CEC262775483894B6,0.55,0.0519747668678003,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.01,0.15,251
4C33756F2F0E7D099F0373D8DA888C82,0.36,0.0,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.0,0.0,212
4C35B7D4C9602D3233987E3E23252853,0.63,0.0297586396050466,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.15,332
4C375FB38F331550078CFDDDF0989919,0.46,0.0130736880599744,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.25,4
4C486867DBBA6A493EBF17013E14D3BE,0.36,0.0,0.38,0.38,0.0,0.01,0.94,0.94,0.94,0.0,0.0,3550
4C4A0B730C31AEE895BF7D1101BCC0C5,0.42,0.0191599404435389,0.47,0.5,0.17,0.03,0.77,0.77,0.77,0.01,0.65,2336
4C52A8D4EDFDCDA85559499C2E6D67B1,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.0,0.0,0
4C53113C69DF76CBD2DCEE17AC167F19,0.42,0.0087767416346681,0.4,0.58,0.18,0.13,0.7,0.7,0.7,0.0,0.15,456
4C56507A290CE54108641D9CFD6D037F,0.36,0.0,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.0,59
4C5B159D0179A3666E4E628DD02C422D,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.0,0.0,798
4C5BA6DC06FE93980E29753FD52C9910,0.5,0.031358566465533,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.01,0.25,415
4C5F56CDB2D3B00B1B001EFA12F6A3B1,0.39,0.002194185408667,0.44,0.58,0.21,0.05,0.62,0.62,0.62,0.0,0.1,126
4C60F54F7A16ABFC4D119DC450F9E8B3,0.43,0.010312671420735,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.0,0.2,409
4C630FDDC624EEBF1F94DADCEA09B3E7,0.57,0.0651202883786537,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.01,0.3,1514
4C70FC511C8FE51F71AE965397FB2E65,0.53,0.0818705430608886,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.03,0.35,2065
4C74F685F0EF2F77DE24459263A2FCB7,0.45,0.0281587127445602,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.01,0.1,1210
4C7A541224892D1397D1F895A1297E5A,0.49,0.0257131102578167,0.41,0.48,0.12,0.02,0.66,0.67,0.66,0.01,0.35,1004
4C7AE3345B26D7A8EF4CD7888AA6BB3E,0.52,0.0419295117937465,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.01,0.75,995
4C7B9EF951843D155C96EA6AF62E9E86,0.36,0.0,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.0,0.0,2
4C7BABE7B433FDF5D057650B624BA63F,0.41,0.0035655512890839,0.4,0.4,0.04,0.0,0.51,0.51,0.51,0.0,0.05,621
4C8DAEDBDF9E9AF201FD92BB7A02CDBD,0.52,0.0115194733955019,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.05,22
4C8E545C5439C9E5B9068BE9C8EC5C3E,0.53,0.0124337173157798,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.1,5
4C96318A0513934B034EC6D121D8FC43,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.9,0.91,0.9,0.0,0.0,0
4C97DC1967E1653AE35C7ED446DC495E,0.4,0.0053483269336258,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.15,498
4C983FEBD4523F1DD90173E35C4FD2FE,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.98,0.98,0.98,0.0,0.0,3
4C9D6C1A2AB3F46C50C9E5D70FCEE4EA,0.42,0.0093252879868348,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.0,947
4CA079E4CE6AB6F843271DB3239F0E78,0.4,0.0122051563357103,0.4,0.4,0.04,0.01,0.69,0.69,0.69,0.01,0.15,556
4CA08595385BA67F57D751639B5412A8,0.4,0.0043100070527388,0.39,0.46,0.08,0.01,0.67,0.67,0.67,0.0,0.3,1006
4CA7BE7E5AFE08227CA12BB7EA3F90AA,0.49,0.0337145027216338,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.01,0.6,41
4CAA2589BBD60AD0C0E14B8332562CBD,0.51,0.0164563905650027,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.15,79
4CAC21F1277A227056041FE51486ED01,0.44,0.0357053807410362,0.42,0.48,0.12,0.02,0.58,0.58,0.58,0.02,0.5,384
4CAC69965EEE0F795EFE12062275356C,0.39,0.0049369171695008,0.54,0.46,0.21,0.04,0.71,0.71,0.71,0.0,0.0,0
4CB214DBFCCAD19FC8A73656D938098A,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0
4CB4BE5E0D408872F0E40AA9D22C2EE9,0.42,0.0266730663741086,0.49,0.5,0.2,0.08,0.63,0.63,0.63,0.01,0.35,1416
4CB56CAEC3954A15F7E1B5C455EE7CBA,0.45,0.006582556226001,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.0,20
4CB9FE686215E253DC70FFF2489D2F3C,0.36,0.0,0.38,0.38,0.0,0.0,0.99,0.99,0.99,0.0,0.0,1667
4CBA1F6E1E45F7B3ED774880045C5D1F,0.42,0.0252331321996708,0.38,0.38,0.0,0.0,0.34,0.34,0.34,0.02,0.0,0
4CBC15A54763EC02132766072B61A4EB,0.62,0.0249588590235874,0.38,0.41,0.03,0.0,0.37,0.37,0.37,0.0,0.15,61
4CCA53353882FD43218C70898EAD8B63,0.51,0.0109709270433351,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.0,286
4CCBA47C88B30525199E13CEB9A936C9,0.51,0.0327299323459499,0.39,0.42,0.05,0.0,0.65,0.65,0.65,0.01,0.1,0
4CCE1F6BEA721B136FAA9ADC80FCF1AE,0.59,0.0164563905650027,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.0,0
4CD23AA145AAA4A0E882CE46D2C82F74,0.55,0.0245748765770707,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.2,852
4CD48A68D7F0B01B714138522512C5C9,0.55,0.0137136588041689,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0
4CDE9FACD26B33E98BAC2B60F629FB02,0.43,0.0049369171695008,0.45,0.73,0.33,0.04,0.9,0.9,0.9,0.0,0.0,0
4CE3FC9E90A784751FAC2E0483453850,0.4,0.0255074053757542,0.38,0.39,0.02,0.0,0.61,0.61,0.61,0.02,0.25,294
4CE42FE3D64067753FD3F2A8956C4D58,0.49,0.0119308831596269,0.44,0.43,0.1,0.04,0.66,0.66,0.66,0.0,0.15,94
4CE43933F3126D802FFE891027814817,0.47,0.0076796489303346,0.38,0.38,0.0,0.0,0.51,0.52,0.51,0.0,0.0,0
4CE5F2DC1EE0CFCE73A1B89C4CFCDAE1,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.96,0.96,0.96,0.0,0.05,0
4CE819F3EAC968D533BD96F4D89E1BAB,0.51,0.0301700493691716,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.01,0.05,451
4CE8D0905F5935F93E499BE99CD494A4,0.4,0.0049369171695008,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.05,35
4CEB7D595437C84BD427124A9228E57C,0.39,0.0090510148107515,0.41,0.46,0.1,0.09,0.21,0.21,0.21,0.01,0.15,502
4CEDF6112E10931260A45558514A9549,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.0,0.0,0
